quarter,language,push_events,unique_actors
2021-01-01,Scala,21864.518496438777,1926
2021-01-01,Swift,15309.262720133576,2081
2021-01-01,TypeScript,154349.01083195113,7264
2021-04-01,C,79845.85244449442,12975
2021-04-01,C#,173995.3007290856,4345
2021-04-01,C++,142518.08878610664,11252
2021-04-01,Dart,8218.7177372767146,437
2021-04-01,Go,95153.581435247135,5122
2021-04-01,Haskell,4636.77698027969,834
2021-04-01,Java,202394.11074722541,11982
2021-04-01,JavaScript,369894.11469102948,31663
2021-04-01,Julia,1964.8553955071588,308
2021-04-01,Kotlin,24171.336896067962,2303
2021-04-01,Lua,7372.8035087993339,2564
2021-04-01,Objective-C,7242.58890758924,3610
2021-04-01,PHP,102420.98081739816,7957
2021-04-01,Perl,16111.30715567534,4971
2021-04-01,Python,288622.64467606333,25698
2021-04-01,R,4560.0860660494245,1946
2021-04-01,Ruby,72401.84305933553,11988
2021-04-01,Rust,18912.381381289757,1528
2021-04-01,Scala,21252.243336258529,1904
2021-04-01,Swift,12942.572484777231,1993
2021-04-01,TypeScript,153819.14899156307,7173
2021-07-01,C,74124.143854696114,12339
2021-07-01,C#,659514.04744462168,4068
2021-07-01,C++,132328.47967505132,10658
2021-07-01,Dart,7280.6203079798242,410
2021-07-01,Go,94102.310451325931,5019
2021-07-01,Haskell,3899.4810857378798,765
2021-07-01,Java,188107.96656553572,10999
2021-07-01,JavaScript,836439.26716457843,29207
2021-07-01,Julia,1995.0757773957225,266
2021-07-01,Kotlin,22119.966266380441,2256
2021-07-01,Lua,6368.480416839112,2467
2021-07-01,Objective-C,5986.357606161444,3409
2021-07-01,PHP,98095.200168212454,7268
2021-07-01,Perl,16671.191506949788,4702
2021-07-01,Python,281517.6958952226,24030
2021-07-01,R,3669.724752586922,1766
2021-07-01,Ruby,66810.787623254771,11114
2021-07-01,Rust,17006.698320899966,1481
2021-07-01,Scala,17511.784321371593,1746
2021-07-01,Swift,13332.880982647868,1898
2021-07-01,TypeScript,148879.3732093533,6783
2021-10-01,C,64811.780337565768,11568
2021-10-01,C#,1238440.4573242988,3740
2021-10-01,C++,106346.85709498804,9831
2021-10-01,Dart,5792.9722770909793,373
2021-10-01,Go,66323.7156648267,4645
2021-10-01,Haskell,3728.6301082109771,810
2021-10-01,Java,150469.78625989868,10522
2021-10-01,JavaScript,1352143.4523425151,26032
2021-10-01,Julia,1063.4258271534909,267
2021-10-01,Kotlin,17595.3899479504,2143
2021-10-01,Lua,5239.3151743933076,2340
2021-10-01,Objective-C,4758.439767295813,2946
2021-10-01,PHP,82963.309940129155,6670
2021-10-01,Perl,14307.919537009146,4383
2021-10-01,Python,241807.04604256811,22095
2021-10-01,R,2633.1624104999396,1616
2021-10-01,Ruby,53644.112897206083,9735
2021-10-01,Rust,13992.227486451566,1466
2021-10-01,Scala,15195.855698522857,1646
2021-10-01,Swift,11264.078376175528,1670
2021-10-01,TypeScript,119172.85879051323,6258
2022-01-01,C,80707.236445523667,12080
2022-01-01,C#,1350131.0579705727,3947
2022-01-01,C++,133736.36242051516,10351
2022-01-01,Dart,8617.3742376424343,414
2022-01-01,Go,93682.308454386919,5135
2022-01-01,Haskell,3597.3629243663554,805
2022-01-01,Java,189088.32147869747,10974
2022-01-01,JavaScript,1493218.0714756106,27995
2022-01-01,Julia,1696.2474543374935,263
2022-01-01,Kotlin,21592.282865908506,2264
2022-01-01,Lua,7500.8516731533964,2469
2022-01-01,Objective-C,5893.2361140788071,3111
2022-01-01,PHP,106836.08920258349,7342
2022-01-01,Perl,17702.122393240763,4651
2022-01-01,Python,308716.62140768708,23495
2022-01-01,R,3034.7973593237994,1723
2022-01-01,Ruby,63710.706128256767,10738
2022-01-01,Rust,18255.0474477634,1567
2022-01-01,Scala,17822.140749552873,1752
2022-01-01,Swift,12970.112271248981,1796
2022-01-01,TypeScript,145934.89002994145,6806
2022-04-01,C,70304.076076952057,11523
2022-04-01,C#,1270506.3857594072,3899
2022-04-01,C++,120958.11237477358,9795
2022-04-01,Dart,13368.656395150014,425
2022-04-01,Go,91629.681817295277,4974
2022-04-01,Haskell,3708.1572282214343,776
2022-04-01,Java,170243.04981346769,10305
2022-04-01,JavaScript,1396197.1163008593,26346
2022-04-01,Julia,2005.4343327998761,251
2022-04-01,Kotlin,21888.0392349772,2211
2022-04-01,Lua,8432.464626274681,2425
2022-04-01,Objective-C,6053.1990841553543,2884
2022-04-01,PHP,87998.874935266169,6713
2022-04-01,Perl,12102.75321705331,4493
2022-04-01,Python,268054.30671220052,22138
2022-04-01,R,2642.6544874940114,1650
2022-04-01,Ruby,60862.920623673243,10167
2022-04-01,Rust,20181.92405558845,1544
2022-04-01,Scala,16288.691106464226,1606
2022-04-01,Swift,12968.526026217565,1764
2022-04-01,TypeScript,140783.03198901581,6631
2022-07-01,C,71991.81040209085,11324
2022-07-01,C#,1486036.0496114329,3792
2022-07-01,C++,122538.09946520079,9566
2022-07-01,Dart,11590.58835492805,416
2022-07-01,Go,99461.299151112267,4964
2022-07-01,Haskell,3883.6712137348854,792
2022-07-01,Java,185282.36946543597,10094
2022-07-01,JavaScript,1595819.3700442158,25249
2022-07-01,Julia,1856.921678804976,277
2022-07-01,Kotlin,21396.606223062023,2207
2022-07-01,Lua,8001.8832147259436,2406
2022-07-01,Objective-C,5583.6649866246962,2875
2022-07-01,PHP,81581.969893167174,6424
2022-07-01,Perl,11302.280784713679,4395
2022-07-01,Python,451300.8623372275,21652
2022-07-01,R,2604.9224900523191,1609
2022-07-01,Ruby,60563.521448017731,9790
2022-07-01,Rust,24328.326329648706,1582
2022-07-01,Scala,20667.137313585874,1641
2022-07-01,Swift,12232.525866209222,1725
2022-07-01,TypeScript,140898.4398993896,6635
2022-10-01,C,66715.632434670537,11121
2022-10-01,C#,1187691.9236124023,3665
2022-10-01,C++,119474.4097680773,9417
2022-10-01,Dart,10473.666112156247,409
2022-10-01,Go,97869.133194687733,4836
2022-10-01,Haskell,3167.3498060581,746
2022-10-01,Java,177329.6507905623,9886
2022-10-01,JavaScript,1308851.9799000183,25284
2022-10-01,Julia,1678.8849298220155,238
2022-10-01,Kotlin,19059.819286021346,2208
2022-10-01,Lua,7942.271027672572,2449
2022-10-01,Objective-C,4964.4749602112879,2760
2022-10-01,PHP,88872.9772751644,6493
2022-10-01,Perl,11316.064407933836,4358
2022-10-01,Python,482985.14699656365,21568
2022-10-01,R,2705.3477768246207,1572
2022-10-01,Ruby,78585.739618956286,9582
2022-10-01,Rust,18292.322063485586,1590
2022-10-01,Scala,17618.501475509867,1619
2022-10-01,Swift,11476.523652951635,1629
2022-10-01,TypeScript,137344.20343067491,6449
2023-01-01,C,73156.167789112253,11186
2023-01-01,C#,1140276.0503769466,3561
2023-01-01,C++,127290.51350748491,9527
2023-01-01,Dart,11893.806516651293,379
2023-01-01,Go,116769.22222708281,5222
2023-01-01,Haskell,4448.5256655249177,783
2023-01-01,Java,175903.99250515111,9812
2023-01-01,JavaScript,1272240.4347517788,25125
2023-01-01,Julia,2097.2805303943446,244
2023-01-01,Kotlin,21359.98447957091,2146
2023-01-01,Lua,7767.703223426799,2430
2023-01-01,Objective-C,5287.945178300447,2920
2023-01-01,PHP,97533.909122846846,6639
2023-01-01,Perl,11573.137332925351,4431
2023-01-01,Python,299079.50395680271,21653
2023-01-01,R,2717.4448916036072,1614
2023-01-01,Ruby,70874.748895738972,9865
2023-01-01,Rust,19686.647327312046,1567
2023-01-01,Scala,21191.625315312391,1614
2023-01-01,Swift,11558.098867881939,1658
2023-01-01,TypeScript,142536.7315813844,6385
2023-04-01,C,64951.142584482106,10538
2023-04-01,C#,73001.004422589,3228
2023-04-01,C++,115177.8333550142,8966
2023-04-01,Dart,11620.572631724739,372
2023-04-01,Go,110737.37380463252,4828
2023-04-01,Haskell,3414.9765430283032,733
2023-04-01,Java,158902.14301589763,9394
2023-04-01,JavaScript,206555.57481071434,23642
2023-04-01,Julia,1346.4941462893721,225
2023-04-01,Kotlin,20832.197347960391,2080
2023-04-01,Lua,7292.2053317376167,2352
2023-04-01,Objective-C,4295.0885084386127,2703
2023-04-01,PHP,83890.2841307292,6125
2023-04-01,Perl,9901.4696569220523,4188
2023-04-01,Python,257941.81381512425,20497
2023-04-01,R,2494.7926547714424,1524
2023-04-01,Ruby,70666.470229973886,9105
2023-04-01,Rust,18556.78063907746,1463
2023-04-01,Scala,15803.519838312721,1514
2023-04-01,Swift,9784.0735919246672,1515
2023-04-01,TypeScript,124485.86661164774,6078
2023-07-01,C,66953.782154453816,10094
2023-07-01,C#,41736.431143819966,3198
2023-07-01,C++,114661.62019827576,8594
2023-07-01,Dart,11163.663071987712,390
2023-07-01,Go,111899.3190040278,4746
2023-07-01,Haskell,3127.6279585936777,698
2023-07-01,Java,153643.82274869923,9023
2023-07-01,JavaScript,182802.55857677397,22397
2023-07-01,Julia,1560.0801991170545,223
2023-07-01,Kotlin,19424.867825166082,1995
2023-07-01,Lua,6839.9063041189293,2233
2023-07-01,Objective-C,4412.116331680314,2615
2023-07-01,PHP,81617.591193957429,5887
2023-07-01,Perl,11178.216203394493,4116
2023-07-01,Python,248620.50305842713,19524
2023-07-01,R,2400.2472031111333,1472
2023-07-01,Ruby,68198.129824217162,8683
2023-07-01,Rust,19904.1934704344,1461
2023-07-01,Scala,18281.895647278285,1454
2023-07-01,Swift,10479.281276990305,1501
2023-07-01,TypeScript,119243.86431213317,5839
2023-10-01,C,63496.601083217676,9987
2023-10-01,C#,42575.765363525235,3183
2023-10-01,C++,110488.38318404282,8418
2023-10-01,Dart,11383.779064102451,374
2023-10-01,Go,105924.46897716069,4640
2023-10-01,Haskell,3450.3765208031868,697
2023-10-01,Java,164930.66978216433,8933
2023-10-01,JavaScript,178261.46206082334,22279
2023-10-01,Julia,1124.7088411731415,226
2023-10-01,Kotlin,19349.275870311365,1941
2023-10-01,Lua,7250.1754586014622,2249
2023-10-01,Objective-C,4211.17459560117,2559
2023-10-01,PHP,87605.591506739191,5911
2023-10-01,Perl,11548.841067859161,4075
2023-10-01,Python,241064.82778583776,19227
2023-10-01,R,2502.7577676604096,1464
2023-10-01,Ruby,63903.331454622014,8484
2023-10-01,Rust,17303.780323569408,1478
2023-10-01,Scala,25901.806534712752,1423
2023-10-01,Swift,11172.691146114703,1467
2023-10-01,TypeScript,118398.98130166761,5781
2024-01-01,C,68399.768341667761,10054
2024-01-01,C#,43682.220863933035,3148
2024-01-01,C++,118132.04253797301,8512
2024-01-01,Dart,9587.0168649465068,353
2024-01-01,Go,108754.52324823732,4649
2024-01-01,Haskell,2704.1229264247936,703
2024-01-01,Java,181463.60016225048,8777
2024-01-01,JavaScript,177928.7257786674,22190
2024-01-01,Julia,1183.6188917653565,217
2024-01-01,Kotlin,22094.536313737895,1930
2024-01-01,Lua,7066.30914622817,2179
2024-01-01,Objective-C,4476.6955439426247,2529
2024-01-01,PHP,92273.490370249172,5892
2024-01-01,Perl,12393.725718846683,4114
2024-01-01,Python,248035.66795350469,19101
2024-01-01,R,2896.1360313966024,1486
2024-01-01,Ruby,72209.792986845627,8672
2024-01-01,Rust,18841.203393929751,1416
2024-01-01,Scala,17863.421829289164,1442
2024-01-01,Swift,13034.837520992796,1434
2024-01-01,TypeScript,119703.65203134873,5640
2024-04-01,C,66267.597262174284,9842
2024-04-01,C#,46402.457937666346,2999
2024-04-01,C++,127540.78551417823,8317
2024-04-01,Dart,10289.966723892128,331
2024-04-01,Go,127771.47496801012,4606
2024-04-01,Haskell,2722.8802508673116,683
2024-04-01,Java,178194.53310283003,8394
2024-04-01,JavaScript,188505.99466689161,21434
2024-04-01,Julia,1146.3195514554427,209
2024-04-01,Kotlin,21123.929646653134,1823
2024-04-01,Lua,7274.6026604973868,2150
2024-04-01,Objective-C,5606.7304136519024,2491
2024-04-01,PHP,90141.117850872964,5637
2024-04-01,Perl,13379.527109060706,4001
2024-04-01,Python,251281.86577232264,18705
2024-04-01,R,2707.6031554672209,1431
2024-04-01,Ruby,76541.018996890489,8312
2024-04-01,Rust,21523.62231688236,1370
2024-04-01,Scala,21427.366140006136,1392
2024-04-01,Swift,14842.948644947441,1434
2024-04-01,TypeScript,126493.12868012351,5515
2024-07-01,C,60028.993961522945,9379
2024-07-01,C#,38461.025462088481,2924
2024-07-01,C++,114925.01968117018,7890
2024-07-01,Dart,8457.72507541231,328
2024-07-01,Go,104191.80348724555,4408
2024-07-01,Haskell,2781.8625798463477,677
2024-07-01,Java,160921.81071523228,8106
2024-07-01,JavaScript,169833.92131940584,20502
2024-07-01,Julia,1088.8772508628222,206
2024-07-01,Kotlin,20636.732364260792,1793
2024-07-01,Lua,6183.5047882134122,2147
2024-07-01,Objective-C,5136.4806199966206,2312
2024-07-01,PHP,78703.8343584746,5375
2024-07-01,Perl,11944.703951270392,3798
2024-07-01,Python,242565.05286384621,17654
2024-07-01,R,2774.484735164217,1387
2024-07-01,Ruby,76339.959550731524,7923
2024-07-01,Rust,17580.524354070447,1353
2024-07-01,Scala,53829.667697461577,1332
2024-07-01,Swift,11960.471820608029,1300
2024-07-01,TypeScript,112801.6701894821,5397
2024-10-01,C,59342.845945175242,9024
2024-10-01,C#,39507.178276778046,2848
2024-10-01,C++,107586.08407710608,7616
2024-10-01,Dart,8181.747496423035,313
2024-10-01,Go,95716.268345328659,4253
2024-10-01,Haskell,2882.4914615781486,652
2024-10-01,Java,146529.33325984358,7935
2024-10-01,JavaScript,155244.2528395376,19724
2024-10-01,Julia,1049.2393495088365,207
2024-10-01,Kotlin,19213.551927011329,1727
2024-10-01,Lua,5468.5453555288641,2033
2024-10-01,Objective-C,4397.6060748110531,2198
2024-10-01,PHP,81709.976944226655,5310
2024-10-01,Perl,10579.527578363093,3688
2024-10-01,Python,216773.83125152759,16888
2024-10-01,R,2436.9897887370976,1342
2024-10-01,Ruby,71596.98435095216,7622
2024-10-01,Rust,17120.781501918704,1343
2024-10-01,Scala,20226.016675581675,1276
2024-10-01,Swift,11869.196575334083,1240
2024-10-01,TypeScript,108101.33228982893,5092
