month,language,push_events,unique_actors,events_per_actor,actors_stack,events_per_actor_viz,actor_rank
2017-10-01,TypeScript,225832.7277772925,14599,15.469054577525345,14599,15.469054577525345,9
2018-01-01,C,154708.7783512164,25388,6.093775734646935,25388,6.093775734646935,5
2018-01-01,C#,344048.4778265637,10950,31.419952312928192,10950,31.419952312928192,9
2018-01-01,C++,269714.9187819528,24188,11.150773887132166,24188,11.150773887132166,6
2018-01-01,Dart,7488.551169756752,456,16.42226133718586,456,16.42226133718586,21
2018-01-01,Go,161013.8877180079,9431,17.072832967660684,9431,17.072832967660684,11
2018-01-01,Haskell,15146.838171597232,1759,8.611050694483929,1759,8.611050694483929,19
2018-01-01,Java,406495.51715478464,27134,14.981039181646077,27134,14.981039181646077,4
2018-01-01,JavaScript,1218897.9578889653,81243,15.003113596112469,81243,15.003113596112469,1
2018-01-01,Julia,3570.314161225981,521,6.852810290261,521,6.852810290261,20
2018-01-01,Kotlin,34331.55354860194,3261,10.527921971359074,3261,10.527921971359074,17
2018-01-01,Lua,18804.807891414894,4373,4.3002076129464655,4373,4.3002076129464655,13
2018-01-01,Objective-C,21673.35067469178,9658,2.2440826956607767,9658,2.2440826956607767,10
2018-01-01,PHP,353060.2913378556,21095,16.736681267497303,21095,16.736681267497303,7
2018-01-01,Perl,29361.81730841082,8950,3.280649978593388,8950,3.280649978593388,12
2018-01-01,Python,577735.2674796242,53482,10.802424506929889,53482,10.802424506929889,2
2018-01-01,R,18607.949755638565,4041,4.6047883582377045,4041,4.6047883582377045,15
2018-01-01,Ruby,148980.7863167945,27642,5.389652930930993,27642,5.389652930930993,3
2018-01-01,Rust,28485.903014336087,2310,12.33155974646584,2310,12.33155974646584,18
2018-01-01,Scala,45690.53149547769,3521,12.97657810152732,3521,12.97657810152732,16
2018-01-01,Swift,42344.219860067744,4353,9.727594730086778,4353,9.727594730086778,14
2018-01-01,TypeScript,183333.1764388292,11638,15.752979587457398,11638,15.752979587457398,8
2018-04-01,C,121890.13700785596,22183,5.494754406881664,22183,5.494754406881664,5
2018-04-01,C#,225696.77511583184,9109,24.777338359406283,9109,24.777338359406283,9
2018-04-01,C++,220943.6757310665,20967,10.537686637624194,20967,10.537686637624194,6
2018-04-01,Dart,7104.846443451545,458,15.512765160374553,458,15.512765160374553,21
2018-04-01,Go,131819.9711042657,8202,16.07168630873759,8202,16.07168630873759,10
2018-04-01,Haskell,11156.58998333066,1484,7.517917778524703,1484,7.517917778524703,19
2018-04-01,Java,318592.6269312543,23057,13.817609703398286,23057,13.817609703398286,4
2018-04-01,JavaScript,680462.9680727106,67571,10.070340354186124,67571,10.070340354186124,1
2018-04-01,Julia,2820.12828687901,460,6.1307136671282825,460,6.1307136671282825,20
2018-04-01,Kotlin,27834.598596980097,2944,9.45468702343074,2944,9.45468702343074,17
2018-04-01,Lua,13911.740736213176,3934,3.536283867873202,3934,3.536283867873202,13
2018-04-01,Objective-C,17618.62239054267,8026,2.195193420202177,8026,2.195193420202177,12
2018-04-01,PHP,268015.25133605464,17067,15.703711919848518,17067,15.703711919848518,7
2018-04-01,Perl,23338.960835516737,8078,2.889200400534382,8078,2.889200400534382,11
2018-04-01,Python,457539.05000647577,46582,9.822228543353136,46582,9.822228543353136,2
2018-04-01,R,12244.497243398377,3534,3.464770017939552,3534,3.464770017939552,15
2018-04-01,Ruby,118086.01247178542,23938,4.932994087717663,23938,4.932994087717663,3
2018-04-01,Rust,23067.95238296699,2065,11.170921250831473,2065,11.170921250831473,18
2018-04-01,Scala,34013.76051206974,3105,10.954512242212475,3105,10.954512242212475,16
2018-04-01,Swift,35131.5155794577,3775,9.306361742902702,3775,9.306361742902702,14
2018-04-01,TypeScript,152537.2136251305,10424,14.633270685449972,10424,14.633270685449972,8
2018-07-01,C,107264.34574798615,19995,5.36455842700606,19995,5.36455842700606,5
2018-07-01,C#,193461.601941806,8015,24.13744253796706,8015,24.13744253796706,9
2018-07-01,C++,197514.83817778903,18616,10.60995048226198,18616,10.60995048226198,6
2018-07-01,Dart,6088.985247307677,489,12.451912571181344,489,12.451912571181344,20
2018-07-01,Go,118488.05188116909,7622,15.545532915398724,7622,15.545532915398724,10
2018-07-01,Haskell,10247.193516939386,1290,7.943560865844485,1290,7.943560865844485,19
2018-07-01,Java,288541.07104452787,20381,14.157355921913933,20381,14.157355921913933,4
2018-07-01,JavaScript,499517.6284182912,58865,8.485817181997643,58865,8.485817181997643,1
2018-07-01,Julia,3332.1350585957584,435,7.660080594473007,435,7.660080594473007,21
2018-07-01,Kotlin,26197.12099680304,2846,9.204891425440282,2846,9.204891425440282,16
2018-07-01,Lua,13182.731965929965,3671,3.591046572032134,3671,3.591046572032134,13
2018-07-01,Objective-C,15282.021588684818,7132,2.142739987196413,7132,2.142739987196413,12
2018-07-01,PHP,256450.75275239925,14893,17.219549637574648,14893,17.219549637574648,7
2018-07-01,Perl,29289.20511940025,7597,3.8553646333289775,7597,3.8553646333289775,11
2018-07-01,Python,418105.96018824994,41847,9.991300695109564,41847,9.991300695109564,2
2018-07-01,R,9669.559001163494,3090,3.129307120117636,3090,3.129307120117636,15
2018-07-01,Ruby,101865.08361167525,21289,4.784869350917152,21289,4.784869350917152,3
2018-07-01,Rust,20844.042751807105,1931,10.794429182706942,1931,10.794429182706942,18
2018-07-01,Scala,31231.24174372023,2798,11.161987756869276,2798,11.161987756869276,17
2018-07-01,Swift,31710.034783742965,3436,9.228764488865822,3436,9.228764488865822,14
2018-07-01,TypeScript,142910.1034203223,9587,14.906655201869436,9587,14.906655201869436,8
2018-10-01,C,101640.25277826752,18774,5.413883710358342,18774,5.413883710358342,5
2018-10-01,C#,221241.82389339537,7511,29.4557081471702,7511,29.4557081471702,9
2018-10-01,C++,184197.19025527543,17337,10.624513483029096,17337,10.624513483029096,6
2018-10-01,Dart,4850.2478993681625,439,11.048400681932034,439,11.048400681932034,20
2018-10-01,Go,102874.07239961142,7109,14.470962498187006,7109,14.470962498187006,11
2018-10-01,Haskell,9194.16663019019,1268,7.250920055355039,1268,7.250920055355039,19
2018-10-01,Java,272503.54988342023,19209,14.18624342149098,19209,14.18624342149098,4
2018-10-01,JavaScript,476222.528498293,54668,8.711175248743196,54668,8.711175248743196,1
2018-10-01,Julia,2491.1289330118097,417,5.97393029499235,417,5.97393029499235,21
2018-10-01,Kotlin,24646.78213681748,2794,8.821325031072828,2794,8.821325031072828,16
2018-10-01,Lua,10992.420069802483,3495,3.1451845693283214,3495,3.1451845693283214,13
2018-10-01,Objective-C,11992.955207488205,6649,1.8037231474640103,6649,1.8037231474640103,12
2018-10-01,PHP,182215.60556520088,13729,13.272314485046316,13729,13.272314485046316,7
2018-10-01,Perl,26150.019169413776,7216,3.623894009065102,7216,3.623894009065102,10
2018-10-01,Python,372609.8795272248,39353,9.46839833118758,39353,9.46839833118758,2
2018-10-01,R,8480.578878577366,2872,2.9528477989475506,2872,2.9528477989475506,15
2018-10-01,Ruby,95897.74892890493,19911,4.816320070760129,19911,4.816320070760129,3
2018-10-01,Rust,19606.14013819912,1955,10.028716183222055,1955,10.028716183222055,18
2018-10-01,Scala,27544.837987131647,2703,10.190469103637309,2703,10.190469103637309,17
2018-10-01,Swift,26483.05612208568,3359,7.884208431701602,3359,7.884208431701602,14
2018-10-01,TypeScript,135977.18491705737,9365,14.519720759963414,9365,14.519720759963414,8
2019-01-01,C,110763.03522212632,18243,6.071536217843903,18243,6.071536217843903,4
2019-01-01,C#,260309.26736931768,7150,36.406890541163314,7150,36.406890541163314,9
2019-01-01,C++,191139.0058922096,16656,11.475684791799328,16656,11.475684791799328,6
2019-01-01,Dart,6253.863840556084,469,13.33446447879762,469,13.33446447879762,20
2019-01-01,Go,115320.90824027082,7050,16.357575636917847,7050,16.357575636917847,10
2019-01-01,Haskell,7459.865880224935,1187,6.284638483761529,1187,6.284638483761529,19
2019-01-01,Java,291272.02068155847,17979,16.200679719759634,17979,16.200679719759634,5
2019-01-01,JavaScript,501380.91260144376,52184,9.607943289158436,52184,9.607943289158436,1
2019-01-01,Julia,2831.719335581047,404,7.00920627619071,404,7.00920627619071,21
2019-01-01,Kotlin,26017.655383714227,2760,9.426686733229792,2760,9.426686733229792,16
2019-01-01,Lua,12142.757773202704,3423,3.5474022124460136,3423,3.5474022124460136,13
2019-01-01,Objective-C,12617.589584120326,6206,2.033127551421258,6206,2.033127551421258,12
2019-01-01,PHP,206976.74309880324,13297,15.56567218912561,13297,15.56567218912561,7
2019-01-01,Perl,21221.442231511115,7010,3.0273098761071493,7010,3.0273098761071493,11
2019-01-01,Python,395100.8220851178,37874,10.431980305357706,37874,10.431980305357706,2
2019-01-01,R,8937.708739246806,2815,3.1750297475121867,2815,3.1750297475121867,15
2019-01-01,Ruby,107723.49692509352,19078,5.646477457023457,19078,5.646477457023457,3
2019-01-01,Rust,21728.89068070673,1890,11.496767555929486,1890,11.496767555929486,18
2019-01-01,Scala,28996.050278588413,2587,11.208368874599309,2587,11.208368874599309,17
2019-01-01,Swift,25453.06154328347,3097,8.218618515751848,3097,8.218618515751848,14
2019-01-01,TypeScript,153593.89022989344,9186,16.72043220442994,9186,16.72043220442994,8
2019-04-01,C,102657.78710773063,17425,5.891408155393437,17425,5.891408155393437,4
2019-04-01,C#,296887.27467390813,6572,45.174570096455895,6572,45.174570096455895,11
2019-04-01,C++,182875.9180634384,15852,11.53645710720656,15852,11.53645710720656,6
2019-04-01,Dart,7035.171796121012,440,15.989026809365935,440,15.989026809365935,20
2019-04-01,Go,118350.86926497796,6738,17.564688225731366,6738,17.564688225731366,9
2019-04-01,Haskell,7363.7084540505775,1076,6.843595217519124,1076,6.843595217519124,19
2019-04-01,Java,286712.0836715168,16978,16.887270801714973,16978,16.887270801714973,5
2019-04-01,JavaScript,504665.138582435,48111,10.489599854138037,48111,10.489599854138037,1
2019-04-01,Julia,2008.3878022279307,370,5.42807514115657,370,5.42807514115657,21
2019-04-01,Kotlin,25954.198567912823,2732,9.500072682252132,2732,9.500072682252132,15
2019-04-01,Lua,11764.876395066853,3265,3.6033312082900006,3265,3.6033312082900006,13
2019-04-01,Objective-C,13509.272643184631,5963,2.265516123291067,5963,2.265516123291067,12
2019-04-01,PHP,210713.66293537256,11948,17.63589411913061,11948,17.63589411913061,7
2019-04-01,Perl,23301.02028299201,6723,3.465866470770788,6723,3.465866470770788,10
2019-04-01,Python,383686.4514924469,35892,10.69002706710261,35892,10.69002706710261,2
2019-04-01,R,8215.721084114517,2692,3.051902334366462,2692,3.051902334366462,16
2019-04-01,Ruby,98332.12166229416,17844,5.5106546549144895,17844,5.5106546549144895,3
2019-04-01,Rust,21785.22813509168,1831,11.897994612283822,1831,11.897994612283822,18
2019-04-01,Scala,29656.53660441625,2491,11.905474349424429,2491,11.905474349424429,17
2019-04-01,Swift,25719.639149410603,3138,8.196188384133398,3138,8.196188384133398,14
2019-04-01,TypeScript,156292.76196885397,8842,17.67617755811513,8842,17.67617755811513,8
2019-07-01,C,101120.40119355224,16326,6.193825872445929,16326,6.193825872445929,4
2019-07-01,C#,284228.5288604616,6030,47.13574276292896,6030,47.13574276292896,11
2019-07-01,C++,171939.18420280117,14704,11.693361276033812,14704,11.693361276033812,6
2019-07-01,Dart,7031.28338468324,434,16.201113789592718,434,16.201113789592718,20
2019-07-01,Go,118081.51505322832,6539,18.058038699071467,6539,18.058038699071467,9
2019-07-01,Haskell,5878.20632377816,1039,5.657561428082926,1039,5.657561428082926,19
2019-07-01,Java,269255.9718200924,15824,17.015670615526567,15824,17.015670615526567,5
2019-07-01,JavaScript,465628.1768324567,44829,10.386762516060069,44829,10.386762516060069,1
2019-07-01,Julia,2465.916953648888,367,6.719119764710866,367,6.719119764710866,21
2019-07-01,Kotlin,23533.497338931425,2535,9.28343090293153,2535,9.28343090293153,15
2019-07-01,Lua,10281.256457783194,3128,3.286846693664704,3128,3.286846693664704,13
2019-07-01,Objective-C,11714.224376518598,5379,2.1777699156941064,5379,2.1777699156941064,12
2019-07-01,PHP,190549.93404825343,11098,17.169754374504723,11098,17.169754374504723,7
2019-07-01,Perl,25467.023084924207,6304,4.0398196517963525,6304,4.0398196517963525,10
2019-07-01,Python,360110.5242229085,33555,10.731948270687186,33555,10.731948270687186,2
2019-07-01,R,6843.012479682798,2444,2.799923273192634,2444,2.799923273192634,16
2019-07-01,Ruby,89131.45803207834,16517,5.3963466750668,16517,5.3963466750668,3
2019-07-01,Rust,22867.24706354625,1820,12.56442146348695,1820,12.56442146348695,18
2019-07-01,Scala,30352.65584710904,2400,12.646939936295434,2400,12.646939936295434,17
2019-07-01,Swift,22186.85340262769,2776,7.992382349649744,2776,7.992382349649744,14
2019-07-01,TypeScript,156407.10219909385,8479,18.44640903397734,8479,18.44640903397734,8
2019-10-01,C,98265.52983344356,15949,6.161234549717447,15949,6.161234549717447,3
2019-10-01,C#,258677.2416394815,5736,45.09714812403792,5736,45.09714812403792,11
2019-10-01,C++,167467.53033693103,14307,11.705286247077026,14307,11.705286247077026,6
2019-10-01,Dart,6701.769128023425,420,15.956593161960535,420,15.956593161960535,20
2019-10-01,Go,108915.53403186623,6313,17.252579444300054,6313,17.252579444300054,9
2019-10-01,Haskell,6457.548295629913,1075,6.007021670353407,1075,6.007021670353407,19
2019-10-01,Java,280258.9690454632,15193,18.44658520670461,15193,18.44658520670461,5
2019-10-01,JavaScript,384071.81175366417,42627,9.010059627786712,42627,9.010059627786712,1
2019-10-01,Julia,2034.0840060162884,344,5.913034901210141,344,5.913034901210141,21
2019-10-01,Kotlin,23508.913186000933,2556,9.19754037010991,2556,9.19754037010991,15
2019-10-01,Lua,8434.762135159566,3044,2.7709468249538656,3044,2.7709468249538656,13
2019-10-01,Objective-C,10852.115808753444,5098,2.1287006294141717,5098,2.1287006294141717,12
2019-10-01,PHP,131469.77003411093,10801,12.171999817990088,10801,12.171999817990088,7
2019-10-01,Perl,29894.590941739672,6084,4.913640851699486,6084,4.913640851699486,10
2019-10-01,Python,348087.9335568362,32331,10.766383147964374,32331,10.766383147964374,2
2019-10-01,R,6135.6463202174655,2350,2.610913327752113,2350,2.610913327752113,17
2019-10-01,Ruby,95971.79250311588,15858,6.05194807057106,15858,6.05194807057106,4
2019-10-01,Rust,24432.091193569464,1827,13.372792114706876,1827,13.372792114706876,18
2019-10-01,Scala,26243.92391027021,2358,11.12973872360908,2358,11.12973872360908,16
2019-10-01,Swift,20862.698990320285,2750,7.586435996480104,2750,7.586435996480104,14
2019-10-01,TypeScript,149627.78253297685,8146,18.36825221372169,8146,18.36825221372169,8
2020-01-01,C,103603.18116826616,15525,6.673312796667708,15525,6.673312796667708,4
2020-01-01,C#,262832.4968326348,5595,46.97631757509112,5595,46.97631757509112,11
2020-01-01,C++,170071.03451079933,13849,12.280383746898645,13849,12.280383746898645,6
2020-01-01,Dart,7184.730480126592,444,16.18182540569052,444,16.18182540569052,20
2020-01-01,Go,115116.30144065215,6195,18.58213098315612,6195,18.58213098315612,9
2020-01-01,Haskell,6509.978979596196,1040,6.25959517268865,1040,6.25959517268865,19
2020-01-01,Java,285529.1526734317,14549,19.62534556831615,14549,19.62534556831615,5
2020-01-01,JavaScript,383132.7520231304,40568,9.44421100431696,40568,9.44421100431696,1
2020-01-01,Julia,2344.229900137529,357,6.566470308508484,357,6.566470308508484,21
2020-01-01,Kotlin,25704.26291337854,2565,10.02115513192146,2565,10.02115513192146,14
2020-01-01,Lua,10028.213769852957,2988,3.3561625735786333,2988,3.3561625735786333,13
2020-01-01,Objective-C,12010.139337714518,4645,2.5856058854067854,4645,2.5856058854067854,12
2020-01-01,PHP,133495.33755575935,10362,12.883163246068264,10362,12.883163246068264,7
2020-01-01,Perl,25295.8902585827,6001,4.215279163236578,6001,4.215279163236578,10
2020-01-01,Python,353258.4413846607,31592,11.181895460390628,31592,11.181895460390628,2
2020-01-01,R,6545.132373392722,2314,2.828492814776457,2314,2.828492814776457,16
2020-01-01,Ruby,95323.15048867856,15617,6.103806780346965,15617,6.103806780346965,3
2020-01-01,Rust,26649.294420536666,1782,14.954710673701832,1782,14.954710673701832,18
2020-01-01,Scala,29011.854073703675,2251,12.888429175345925,2251,12.888429175345925,17
2020-01-01,Swift,21127.36723772044,2411,8.7629063615597,2411,8.7629063615597,15
2020-01-01,TypeScript,154386.84553691736,8062,19.14994362899,8062,19.14994362899,8
2020-04-01,C,110471.38482761444,15708,7.032810340438913,15708,7.032810340438913,3
2020-04-01,C#,206529.43274353936,5468,37.7705619501718,5468,37.7705619501718,11
2020-04-01,C++,187856.96077525133,13941,13.475142441378043,13941,13.475142441378043,6
2020-04-01,Dart,8459.953464609122,449,18.841767181757508,449,18.841767181757508,20
2020-04-01,Go,119954.2874086126,6145,19.520632613281137,6145,19.520632613281137,9
2020-04-01,Haskell,7136.945617175177,1007,7.087334277234535,1007,7.087334277234535,19
2020-04-01,Java,305038.26326604595,14473,21.076367253924268,14473,21.076367253924268,5
2020-04-01,JavaScript,442509.9571771618,40313,10.97685503875082,40313,10.97685503875082,1
2020-04-01,Julia,2366.826904084509,354,6.685951706453415,354,6.685951706453415,21
2020-04-01,Kotlin,27254.470099682552,2520,10.81526591257244,2520,10.81526591257244,14
2020-04-01,Lua,11131.828773430248,3005,3.704435531923544,3005,3.704435531923544,13
2020-04-01,Objective-C,11739.613272903456,4706,2.4946054553556007,4706,2.4946054553556007,12
2020-04-01,PHP,137211.10459735597,10219,13.427057891902924,10219,13.427057891902924,7
2020-04-01,Perl,27271.63745989276,6015,4.533938064820076,6015,4.533938064820076,10
2020-04-01,Python,371949.72300542495,31448,11.827452397781256,31448,11.827452397781256,2
2020-04-01,R,7046.7522715379855,2295,3.070480292609144,2295,3.070480292609144,16
2020-04-01,Ruby,96513.61177961138,15152,6.36969454722884,15152,6.36969454722884,4
2020-04-01,Rust,28565.356783320785,1764,16.19351291571473,1764,16.19351291571473,18
2020-04-01,Scala,28210.735765946647,2153,13.102989208521434,2153,13.102989208521434,17
2020-04-01,Swift,23482.846222366483,2496,9.408191595499392,2496,9.408191595499392,15
2020-04-01,TypeScript,174463.91403993106,8185,21.31507807451815,8185,21.31507807451815,8
2020-07-01,C,89855.06067754726,14591,6.158252393773371,14591,6.158252393773371,3
2020-07-01,C#,258985.41664358068,4987,51.93210680641281,4987,51.93210680641281,11
2020-07-01,C++,157100.41717522027,12829,12.24572586914181,12829,12.24572586914181,6
2020-07-01,Dart,7844.50407856554,442,17.74774678408493,442,17.74774678408493,20
2020-07-01,Go,111463.43366882185,5820,19.15179272660169,5820,19.15179272660169,9
2020-07-01,Haskell,6145.671743957064,915,6.716581140936682,915,6.716581140936682,19
2020-07-01,Java,257277.62383467445,13661,18.833000793109907,13661,18.833000793109907,4
2020-07-01,JavaScript,486635.5121872552,37488,12.981100943962206,37488,12.981100943962206,1
2020-07-01,Julia,1888.3874484035075,290,6.511680856563819,290,6.511680856563819,21
2020-07-01,Kotlin,26564.72127267876,2448,10.851601827074656,2448,10.851601827074656,14
2020-07-01,Lua,8695.549270668726,2796,3.1099961626139936,2796,3.1099961626139936,13
2020-07-01,Objective-C,9699.353670940498,4326,2.2421067200509706,4326,2.2421067200509706,12
2020-07-01,PHP,116247.78823370556,9272,12.537509516145985,9272,12.537509516145985,7
2020-07-01,Perl,23229.21836628128,5540,4.192999705104924,5540,4.192999705104924,10
2020-07-01,Python,323227.34215919586,28818,11.216161501811223,28818,11.216161501811223,2
2020-07-01,R,5293.03137298878,2083,2.5410616288952377,2083,2.5410616288952377,16
2020-07-01,Ruby,81252.62686964122,13544,5.999160282755553,13544,5.999160282755553,5
2020-07-01,Rust,24112.11732641885,1667,14.464377520347242,1667,14.464377520347242,18
2020-07-01,Scala,22324.615413967247,2024,11.029948327058916,2024,11.029948327058916,17
2020-07-01,Swift,18765.90942668316,2273,8.256009426609397,2273,8.256009426609397,15
2020-07-01,TypeScript,163914.81410282082,7935,20.65719144332965,7935,20.65719144332965,8
2020-10-01,C,93777.83472042956,14204,6.60221308930087,14204,6.60221308930087,3
2020-10-01,C#,322211.39612489025,4883,65.9863600501516,4883,65.9863600501516,11
2020-10-01,C++,159389.58431110406,12420,12.83329986401804,12420,12.83329986401804,6
2020-10-01,Dart,8299.51768389533,423,19.62060918178565,423,19.62060918178565,20
2020-10-01,Go,99254.42920635792,5604,17.711354248100985,5604,17.711354248100985,9
2020-10-01,Haskell,6407.621966301512,902,7.103793754214537,902,7.103793754214537,19
2020-10-01,Java,239742.50417520409,13435,17.84462256607399,13435,17.84462256607399,4
2020-10-01,JavaScript,537713.5105422136,34439,15.613505344005736,34439,15.613505344005736,1
2020-10-01,Julia,1742.9032525113212,294,5.928242355480684,294,5.928242355480684,21
2020-10-01,Kotlin,26757.06822672711,2400,11.148778427802965,2400,11.148778427802965,14
2020-10-01,Lua,10702.538043505909,2813,3.804670474051159,2813,3.804670474051159,13
2020-10-01,Objective-C,9154.11905908587,4213,2.1728267408226607,4213,2.1728267408226607,12
2020-10-01,PHP,131047.27211061878,9042,14.493173204005616,9042,14.493173204005616,7
2020-10-01,Perl,24591.805987869782,5499,4.472050552440404,5499,4.472050552440404,10
2020-10-01,Python,324506.44400743727,27949,11.610663852282274,27949,11.610663852282274,2
2020-10-01,R,5175.966641533323,2003,2.5841071600266217,2003,2.5841071600266217,16
2020-10-01,Ruby,88816.89631430742,12835,6.919898427293138,12835,6.919898427293138,5
2020-10-01,Rust,25244.93593975544,1675,15.07160354612265,1675,15.07160354612265,18
2020-10-01,Scala,25263.336755927503,1980,12.759260987842174,1980,12.759260987842174,17
2020-10-01,Swift,17587.67699629961,2306,7.626919772896622,2306,7.626919772896622,15
2020-10-01,TypeScript,158890.4830434993,7362,21.582516034161817,7362,21.582516034161817,8
2021-01-01,C,92132.00080496405,13795,6.678651743745128,13795,6.678651743745128,3
2021-01-01,C#,409040.63801007374,4593,89.05739995864876,4593,89.05739995864876,11
2021-01-01,C++,157378.83163385311,11905,13.21955746609434,11905,13.21955746609434,6
2021-01-01,Dart,8648.413400373971,451,19.176082927658477,451,19.176082927658477,20
2021-01-01,Go,99222.46744535652,5435,18.256203761795128,5435,18.256203761795128,9
2021-01-01,Haskell,5352.397788958768,882,6.068478218774113,882,6.068478218774113,19
2021-01-01,Java,223603.55045061896,12265,18.23102735023392,12265,18.23102735023392,5
2021-01-01,JavaScript,620283.9330524732,33397,18.57304347853021,33397,18.57304347853021,1
2021-01-01,Julia,2098.646113717522,310,6.769826173282329,310,6.769826173282329,21
2021-01-01,Kotlin,25206.951304563645,2338,10.781416297931411,2338,10.781416297931411,14
2021-01-01,Lua,9270.411052186322,2686,3.4513816277685487,2686,3.4513816277685487,13
2021-01-01,Objective-C,8653.009176132573,3886,2.226713632561136,3886,2.226713632561136,12
2021-01-01,PHP,121175.24903926466,8702,13.924988397984906,8702,13.924988397984906,7
2021-01-01,Perl,19026.485452556488,5257,3.619266778116129,5257,3.619266778116129,10
2021-01-01,Python,315400.7274711191,27244,11.576887662278631,27244,11.576887662278631,2
2021-01-01,R,4805.201890206576,2036,2.360118806584762,2036,2.360118806584762,16
2021-01-01,Ruby,85231.44462707042,12663,6.730746634057524,12663,6.730746634057524,4
2021-01-01,Rust,21816.97304303313,1624,13.43409670137508,1624,13.43409670137508,18
2021-01-01,Scala,21864.518496438777,1926,11.35229413106894,1926,11.35229413106894,17
2021-01-01,Swift,15309.262720133576,2081,7.356685593528869,2081,7.356685593528869,15
2021-01-01,TypeScript,154349.0108319511,7264,21.24848717400208,7264,21.24848717400208,8
2021-04-01,C,79845.85244449442,12975,6.153822924431169,12975,6.153822924431169,3
2021-04-01,C#,173995.3007290856,4345,40.04494838413938,4345,40.04494838413938,11
2021-04-01,C++,142518.08878610664,11252,12.666022821374568,11252,12.666022821374568,6
2021-04-01,Dart,8218.717737276713,437,18.8071344102442,437,18.8071344102442,20
2021-04-01,Go,95153.58143524712,5122,18.5774270666238,5122,18.5774270666238,9
2021-04-01,Haskell,4636.77698027969,834,5.559684628632722,834,5.559684628632722,19
2021-04-01,Java,202394.1107472254,11982,16.891513165350144,11982,16.891513165350144,5
2021-04-01,JavaScript,369894.1146910296,31663,11.6822194577592,31663,11.6822194577592,1
2021-04-01,Julia,1964.8553955071588,308,6.379400634763503,308,6.379400634763503,21
2021-04-01,Kotlin,24171.33689606796,2303,10.49558701522708,2303,10.49558701522708,14
2021-04-01,Lua,7372.803508799335,2564,2.875508388767291,2564,2.875508388767291,13
2021-04-01,Objective-C,7242.58890758924,3610,2.006257315121673,3610,2.006257315121673,12
2021-04-01,PHP,102420.98081739816,7957,12.87180857325602,7957,12.87180857325602,7
2021-04-01,Perl,16111.30715567534,4971,3.241059576679811,4971,3.241059576679811,10
2021-04-01,Python,288622.6446760633,25698,11.231327133475888,25698,11.231327133475888,2
2021-04-01,R,4560.0860660494245,1946,2.343312469706796,1946,2.343312469706796,16
2021-04-01,Ruby,72401.84305933553,11988,6.039526448059354,11988,6.039526448059354,4
2021-04-01,Rust,18912.38138128976,1528,12.377212945870262,1528,12.377212945870262,18
2021-04-01,Scala,21252.24333625853,1904,11.161892508539143,1904,11.161892508539143,17
2021-04-01,Swift,12942.572484777233,1993,6.494015295924352,1993,6.494015295924352,15
2021-04-01,TypeScript,153819.14899156307,7173,21.44418639224356,7173,21.44418639224356,8
2021-07-01,C,74124.14385469611,12339,6.007305604562454,12339,6.007305604562454,3
2021-07-01,C#,659514.0474446217,4068,162.1224305419424,4068,162.1224305419424,11
2021-07-01,C++,132328.47967505132,10658,12.415882874371489,10658,12.415882874371489,6
2021-07-01,Dart,7280.620307979824,410,17.757610507267863,410,17.757610507267863,20
2021-07-01,Go,94102.31045132592,5019,18.74921507298783,5019,18.74921507298783,9
2021-07-01,Haskell,3899.48108573788,765,5.097360896389386,765,5.097360896389386,19
2021-07-01,Java,188107.96656553567,10999,17.102278985865595,10999,17.102278985865595,5
2021-07-01,JavaScript,836439.2671645784,29207,28.6383150328544,29207,28.6383150328544,1
2021-07-01,Julia,1995.0757773957223,266,7.500284877427528,266,7.500284877427528,21
2021-07-01,Kotlin,22119.96626638044,2256,9.804949586161545,2256,9.804949586161545,14
2021-07-01,Lua,6368.480416839112,2467,2.5814675382404184,2467,2.5814675382404184,13
2021-07-01,Objective-C,5986.357606161444,3409,1.7560450590089305,3409,1.7560450590089305,12
2021-07-01,PHP,98095.20016821244,7268,13.496862984068857,7268,13.496862984068857,7
2021-07-01,Perl,16671.191506949788,4702,3.5455532766800912,4702,3.5455532766800912,10
2021-07-01,Python,281517.6958952226,24030,11.715259920733358,24030,11.715259920733358,2
2021-07-01,R,3669.724752586922,1766,2.0779868361194347,1766,2.0779868361194347,16
2021-07-01,Ruby,66810.78762325477,11114,6.0114079200337205,11114,6.0114079200337205,4
2021-07-01,Rust,17006.698320899966,1481,11.483253423970268,1481,11.483253423970268,18
2021-07-01,Scala,17511.784321371593,1746,10.029658832400685,1746,10.029658832400685,17
2021-07-01,Swift,13332.880982647868,1898,7.024700201605832,1898,7.024700201605832,15
2021-07-01,TypeScript,148879.3732093533,6783,21.94889771625436,6783,21.94889771625436,8
2021-10-01,C,64811.78033756577,11568,5.602678106636045,11568,5.602678106636045,3
