month,language,push_events,unique_actors,month_total,share,share_pct
2023-07-01,Kotlin,19424.86782516608,1995,1298149.717706658,0.0149635034851623,1.4963503485162335
2023-07-01,Lua,6839.906304118928,2233,1298149.717706658,0.0052689656753941,0.5268965675394106
2023-07-01,Objective-C,4412.116331680314,2615,1298149.717706658,0.0033987730933492,0.339877309334925
2023-07-01,PHP,81617.59119395744,5887,1298149.717706658,0.0628722481549701,6.287224815497015
2023-07-01,Perl,11178.216203394491,4116,1298149.717706658,0.0086108836684432,0.8610883668443262
2023-07-01,Python,248620.5030584272,19524,1298149.717706658,0.1915191288549105,19.151912885491058
2023-07-01,R,2400.2472031111333,1472,1298149.717706658,0.0018489756384583,0.1848975638458302
2023-07-01,Ruby,68198.12982421716,8683,1298149.717706658,0.0525348724372852,5.253487243728527
2023-07-01,Rust,19904.1934704344,1461,1298149.717706658,0.0153327410536264,1.5332741053626402
2023-07-01,Scala,18281.895647278285,1454,1298149.717706658,0.0140830409604644,1.4083040960464497
2023-07-01,Swift,10479.281276990305,1501,1298149.717706658,0.0080724751036446,0.8072475103644634
2023-07-01,TypeScript,119243.86431213316,5839,1298149.717706658,0.0918567886936741,9.18567886936741
2023-10-01,C,63496.60108321768,9987,1291849.4496903098,0.0491517034732177,4.915170347321778
2023-10-01,C#,42575.76536352524,3183,1291849.4496903098,0.0329572191045417,3.295721910454177
2023-10-01,C++,110488.38318404282,8418,1291849.4496903098,0.0855272905140221,8.552729051402219
2023-10-01,Dart,11383.779064102451,374,1291849.4496903098,0.0088120013263398,0.8812001326339877
2023-10-01,Go,105924.46897716068,4640,1291849.4496903098,0.0819944375117035,8.199443751170351
2023-10-01,Haskell,3450.376520803187,697,1291849.4496903098,0.0026708812870031,0.2670881287003166
2023-10-01,Java,164930.66978216433,8933,1291849.4496903098,0.1276701939391641,12.767019393916415
2023-10-01,JavaScript,178261.46206082334,22279,1291849.4496903098,0.1379893470586354,13.79893470586354
2023-10-01,Julia,1124.7088411731415,226,1291849.4496903098,0.0008706191278269,0.087061912782698
2023-10-01,Kotlin,19349.275870311365,1941,1291849.4496903098,0.0149779650213497,1.4977965021349735
2023-10-01,Lua,7250.175458601462,2249,1291849.4496903098,0.0056122448791068,0.5612244879106865
2023-10-01,Objective-C,4211.17459560117,2559,1291849.4496903098,0.0032598029101693,0.3259802910169369
2023-10-01,PHP,87605.59150673919,5911,1291849.4496903098,0.0678140874137776,6.781408741377762
2023-10-01,Perl,11548.84106785916,4075,1291849.4496903098,0.0089397731838084,0.893977318380847
2023-10-01,Python,241064.82778583776,19227,1291849.4496903098,0.1866044281271531,18.660442812715317
2023-10-01,R,2502.7577676604096,1464,1291849.4496903098,0.0019373447643302,0.1937344764330229
2023-10-01,Ruby,63903.33145462201,8484,1291849.4496903098,0.0494665469493688,4.946654694936884
2023-10-01,Rust,17303.78032356941,1478,1291849.4496903098,0.0133945796297839,1.3394579629783934
2023-10-01,Scala,25901.806534712752,1423,1291849.4496903098,0.0200501742218662,2.0050174221866253
2023-10-01,Swift,11172.691146114705,1467,1291849.4496903098,0.0086486015447025,0.8648601544702513
2023-10-01,TypeScript,118398.9813016676,5781,1291849.4496903098,0.0916507580121282,9.165075801212822
2024-01-01,C,68399.76834166776,10054,1342725.1084561776,0.0509410063987792,5.094100639877929
2024-01-01,C#,43682.22086393304,3148,1342725.1084561776,0.0325325121194445,3.253251211944451
2024-01-01,C++,118132.042537973,8512,1342725.1084561776,0.0879793204089238,8.79793204089238
2024-01-01,Dart,9587.016864946503,353,1342725.1084561776,0.0071399699049117,0.7139969904911772
2024-01-01,Go,108754.52324823732,4649,1342725.1084561776,0.0809953746774571,8.09953746774571
2024-01-01,Haskell,2704.1229264247936,703,1342725.1084561776,0.0020139065765545,0.2013906576554532
2024-01-01,Java,181463.60016225048,8777,1342725.1084561776,0.1351457562083511,13.514575620835116
2024-01-01,JavaScript,177928.7257786674,22190,1342725.1084561776,0.1325131440963699,13.251314409636992
2024-01-01,Julia,1183.6188917653565,217,1342725.1084561776,0.0008815049963028,0.0881504996302812
2024-01-01,Kotlin,22094.53631373789,1930,1342725.1084561776,0.0164549960186128,1.6454996018612835
2024-01-01,Lua,7066.30914622817,2179,1342725.1084561776,0.0052626625522425,0.5262662552242571
2024-01-01,Objective-C,4476.695543942625,2529,1342725.1084561776,0.0033340372617964,0.3334037261796486
2024-01-01,PHP,92273.49037024916,5892,1342725.1084561776,0.0687210582338348,6.872105823383482
2024-01-01,Perl,12393.725718846685,4114,1342725.1084561776,0.0092302777692871,0.9230277769287112
2024-01-01,Python,248035.6679535047,19101,1342725.1084561776,0.1847255751690591,18.472557516905912
2024-01-01,R,2896.1360313966024,1486,1342725.1084561776,0.0021569091194894,0.2156909119489459
2024-01-01,Ruby,72209.79298684561,8672,1342725.1084561776,0.0537785377901141,5.377853779011411
2024-01-01,Rust,18841.20339392975,1416,1342725.1084561776,0.0140320630598714,1.40320630598714
2024-01-01,Scala,17863.421829289164,1442,1342725.1084561776,0.0133038562523255,1.3303856252325508
2024-01-01,Swift,13034.837520992796,1434,1342725.1084561776,0.009707748398315,0.9707748398315004
2024-01-01,TypeScript,119703.65203134873,5640,1342725.1084561776,0.0891497829879566,8.91497829879566
2024-04-01,C,66267.59726217428,9842,1401185.4713653417,0.0472939511695064,4.729395116950641
2024-04-01,C#,46402.457937666346,2999,1401185.4713653417,0.0331165708508602,3.3116570850860247
2024-04-01,C++,127540.78551417823,8317,1401185.4713653417,0.0910234855560556,9.10234855560557
2024-04-01,Dart,10289.966723892128,331,1401185.4713653417,0.007343757792368,0.7343757792368053
2024-04-01,Go,127771.47496801012,4606,1401185.4713653417,0.0911881243269723,9.118812432697236
2024-04-01,Haskell,2722.880250867312,683,1401185.4713653417,0.0019432689722468,0.1943268972246826
2024-04-01,Java,178194.53310283003,8394,1401185.4713653417,0.1271741227299437,12.717412272994377
2024-04-01,JavaScript,188505.9946668916,21434,1401185.4713653417,0.1345332209898007,13.453322098980076
2024-04-01,Julia,1146.3195514554427,209,1401185.4713653417,0.0008181069350786,0.0818106935078657
2024-04-01,Kotlin,21123.92964665313,1823,1401185.4713653417,0.0150757555500982,1.5075755550098286
2024-04-01,Lua,7274.602660497386,2150,1401185.4713653417,0.0051917485651695,0.5191748565169517
2024-04-01,Objective-C,5606.730413651902,2491,1401185.4713653417,0.0040014191755703,0.4001419175570382
2024-04-01,PHP,90141.11785087296,5637,1401185.4713653417,0.0643320386151576,6.433203861515762
2024-04-01,Perl,13379.527109060706,4001,1401185.4713653417,0.0095487195538956,0.9548719553895632
2024-04-01,Python,251281.86577232264,18705,1401185.4713653417,0.1793351921694341,17.93351921694341
2024-04-01,R,2707.603155467221,1431,1401185.4713653417,0.0019323659935103,0.1932365993510396
2024-04-01,Ruby,76541.01899689049,8312,1401185.4713653417,0.054625901110941,5.462590111094107
2024-04-01,Rust,21523.62231688236,1370,1401185.4713653417,0.0153610087720288,1.5361008772028828
2024-04-01,Scala,21427.366140006136,1392,1401185.4713653417,0.015292312529566,1.529231252956606
2024-04-01,Swift,14842.94864494744,1434,1401185.4713653417,0.01059313627516,1.0593136275160056
2024-04-01,TypeScript,126493.12868012353,5515,1401185.4713653417,0.0902757923666352,9.027579236663524
2024-07-01,C,60028.99396152295,9379,1301148.1268263666,0.0461354035900123,4.613540359001232
2024-07-01,C#,38461.02546208848,2924,1301148.1268263666,0.0295592981837501,2.955929818375012
2024-07-01,C++,114925.01968117018,7890,1301148.1268263666,0.0883258541527351,8.832585415273513
2024-07-01,Dart,8457.72507541231,328,1301148.1268263666,0.0065002015535629,0.6500201553562981
2024-07-01,Go,104191.80348724556,4408,1301148.1268263666,0.080076819340608,8.007681934060807
2024-07-01,Haskell,2781.862579846348,677,1301148.1268263666,0.0021380060597955,0.2138006059795509
2024-07-01,Java,160921.81071523228,8106,1301148.1268263666,0.123676780066338,12.367678006633804
2024-07-01,JavaScript,169833.92131940584,20502,1301148.1268263666,0.1305262005284887,13.052620052848871
2024-07-01,Julia,1088.8772508628222,206,1301148.1268263666,0.0008368587929482,0.0836858792948275
2024-07-01,Kotlin,20636.73236426079,1793,1301148.1268263666,0.0158604020086443,1.586040200864439
2024-07-01,Lua,6183.504788213412,2147,1301148.1268263666,0.0047523449949512,0.47523449949512
2024-07-01,Objective-C,5136.480619996621,2312,1301148.1268263666,0.0039476524725321,0.3947652472532103
2024-07-01,PHP,78703.8343584746,5375,1301148.1268263666,0.0604879895961125,6.048798959611255
2024-07-01,Perl,11944.703951270392,3798,1301148.1268263666,0.009180126155509,0.9180126155509094
2024-07-01,Python,242565.0528638462,17654,1301148.1268263666,0.1864238574092922,18.64238574092922
2024-07-01,R,2774.484735164217,1387,1301148.1268263666,0.0021323358024819,0.2132335802481973
2024-07-01,Ruby,76339.95955073152,7923,1301148.1268263666,0.0586712288760946,5.867122887609461
2024-07-01,Rust,17580.524354070447,1353,1301148.1268263666,0.0135115472186484,1.351154721864846
2024-07-01,Scala,53829.66769746158,1332,1301148.1268263666,0.0413708989680964,4.137089896809646
2024-07-01,Swift,11960.471820608029,1300,1301148.1268263666,0.0091922445830828,0.9192244583082824
2024-07-01,TypeScript,112801.6701894821,5397,1301148.1268263666,0.086693949646315,8.669394964631499
2024-10-01,C,59342.84594517524,9024,1185533.7813651003,0.0500558034515423,5.005580345154234
2024-10-01,C#,39507.178276778046,2848,1185533.7813651003,0.0333243800368867,3.332438003688677
2024-10-01,C++,107586.08407710608,7616,1185533.7813651003,0.090749066596166,9.074906659616603
2024-10-01,Dart,8181.747496423035,313,1185533.7813651003,0.0069013195785969,0.6901319578596943
2024-10-01,Go,95716.26834532866,4253,1185533.7813651003,0.0807368544446829,8.07368544446829
2024-10-01,Haskell,2882.4914615781486,652,1185533.7813651003,0.0024313870316365,0.2431387031636552
2024-10-01,Java,146529.33325984358,7935,1185533.7813651003,0.1235977713693828,12.359777136938282
2024-10-01,JavaScript,155244.2528395376,19724,1185533.7813651003,0.1309488226145519,13.0948822614552
2024-10-01,Julia,1049.2393495088363,207,1185533.7813651003,0.0008850353874359,0.0885035387435922
